County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,EBT/SNAP,Location Points
Chenango,Bullthistle Farmers' Market,"East Park & Broad St., Norwich",1 East Park Place,Norwich,NY,13815,Patricia Stimmel,6073345841,http://www.facebook.com/bullthistlefarmersmarket,"Saturday  9am-1pm, Thursday  4pm-8pm",May 30-October 24,Y,P/M,42.53181,-75.5238,Y,"Norwich, NY 13815
(42.53181, -75.5238)"
Chenango,Coventry Farmers' Market,"Coventry Town Hall, Route 235",1839 NY-235,Greene,NY,13778,Ellen Evans,6076567319,http://townofcoventryny.com,"Sunday  12pm-5pm , Thursday  1pm-5pm",July-October,Y,M,42.291625,-75.640573,N,"Greene, NY 13778
(42.291625, -75.640573)"
Chenango,Norwich Farmers' Market,East Park Place,98 East Park Place,Norwich,NY,13815,Sandy Pierce,6073344928,https://www.facebook.com/NorwichNYFarmersMarket,Wednesday  10am-6pm,April - November,Y,P/M,42.53136,-75.52262,Y,"Norwich, NY 13815
(42.53136, -75.52262)"
Chenango,Norwich WINTER Farmers' Market,"Follett Hall, 20 Conkey Avenue, Norwich",20 Conkey Avenue,Norwich,NY,13815,Drew Piaschyk,6073344928,https://www.facebook.com/NorwichNYFarmersMarket,Wednesday  10am-6pm,December-March,N,X/W,42.5272,-75.52482,Y,"Norwich, NY 13815
(42.5272, -75.52482)"
Clinton,Keeseville Farmers Market,Nex to Adirondack Hardware on Front St.,1721 Front St,Keeseville,NY,12944,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Wednesday  10am-2pm,June 17-September 2,Y,M,44.50436,-73.48061,Y,"Keeseville, NY 12944
(44.50436, -73.48061)"
Clinton,Northern Orchard Farmstand,"Northern Orchard, 470 Union Road, Peru",470 Union Road,Peru,NY,12972,Cynthia Mulbury,5186439718,,Daily  9am-6pm,May 1-December 24,Y,P/M/X,44.55639,-73.53716,Y,"Peru, NY 12972
(44.55639, -73.53716)"
Clinton,Plattsburgh Farmers & Crafters Market,"City parking lot, Durkee & Broad Sts.",Broad St and Durkee St,Plattsburgh,NY,12901,Patricia Parker,5183100719,https://www.facebook.com/pages/Plattsburgh-Farmers-and-Crafters-Market/121588034547095,"Saturday  9am-2pm, Wed  10am-2pm",May 9-October 17,Y,P/M,44.69535,-73.45226,Y,"Plattsburgh, NY 12901
(44.69535, -73.45226)"
Clinton,Rouses Point Farmers' Market,"144 Lake St., Rouses Point",144 Lake Street,Rouses Point,NY,12979,Connie Cassevaugh,5182973536,,Friday  3pm-7pm,June 26-September 4,Y,M,44.99029,-73.36438,Y,"Rouses Point, NY 12979
(44.99029, -73.36438)"
Columbia,Copake Hillsdale Farmers' Market,"Roeliff Jansen Park, 9140 Route 22",9140 Route 22,Hillsdale,NY,12529,Diane Creed,5183251430,http://www.facebook.com/copakehillsdalefarmersmarket,Saturday  9am-1pm,May 23-October 31,Y,P/M,42.16548,-73.51686,Y,"Hillsdale, NY 12529
(42.16548, -73.51686)"
Columbia,Copake Hillsdale WINTER Farmers' Market,"Taconic Hills High School, 73 County Rte 11A, Craryville",73 County Route 11A,Craryville,NY,12521,Diane Creed,5183251430,,Saturday 10am-2pm,November 14-Dec. 19,Y,M/X,42.17196,-73.59918,Y,"Craryville, NY 12521
(42.17196, -73.59918)"
Columbia,Hudson Farmers' Market,"DMV parking lot, Sixth & Columbia Sts.",Columbia St and North 6th St,Hudson,NY,12534,Eugene Shetsky,5188287215,http://www.hudsonfarmersmarketny.com,Saturday  9am-1pm,May 2-November 21,Y,P/M,42.24866,-73.78369,Y,"Hudson, NY 12534
(42.24866, -73.78369)"
Columbia,Kinderhook Farmers' Market,Kinderhook Village Square,US Route 9 and Hudson St,Kinderhook,NY,12106,Kim Voltz,5187559293,http://www.kinderhookfarmersmarket.com,Sat  8:30am-12:30pm,May 9-October 10,Y,P/M,42.3954,-73.69817,N,"Kinderhook, NY 12106
(42.3954, -73.69817)"
Columbia,New Lebanon Country Farmers' Market,36 Old Route 20,36 Old Route 20,New Lebanon,NY,12125,Tistrya Houghtling,5185051535,http://www.facebook.com/newlebanoncountrymarket,Sunday  10am-2pm,June 7-September 27,Y,M,42.47266,-73.3806,Y,"New Lebanon, NY 12125
(42.47266, -73.3806)"
Columbia,Philmont Farmers' Market,116 Main Street,116 Main St,Philmont,NY,12565,Sally Baker,5186970038,http://www.pbinc.org/revitalization,Sunday  10am-2pm,May 24-October 18,Y,P/M,42.24868,-73.65097,Y,"Philmont, NY 12565
(42.24868, -73.65097)"
Columbia,Upstreet Farmers' Market,"7th Street Park, Hudson",7th Street Park,Hudson,NY,12534,Lori Weaver,5183036082,http://facebook.com/upstreetmarket,Wednesday  4pm-7pm,May 20-October 28,Y,P/M,42.24744,-73.78299,N,"Hudson, NY 12534
(42.24744, -73.78299)"
Cortland,Cincinnatus Farmers' Market,"Cortland-Chenango Rural Services, 2704 Lower Cincinnatus Rd.",2704 Lower Cincinnatus Rd,Cincinnatus,NY,13040,Paul Halstead,6078368972,,Sat  9am-12pm,May 2-November 28,Y,P/M,42.54094,-75.8959,N,"Cincinnatus, NY 13040
(42.54094, -75.8959)"
Cortland,City of Cortland Farmers' Market,Main St. btwn Court & Orchard Sts.,Main St and Orchard St,Cortland,NY,13045,Julie Maddren,6077588373,,Tue/Sat  8am-2pm,May 23-October 31,Y,P/M,42.60028,-76.18044,Y,"Cortland, NY 13045
(42.60028, -76.18044)"
Cortland,Dave's Veggies Farm Market,"5178 NYS Route 41, Homer",5178 NY-41,Homer,NY,13077,David Root,6075430226,http://www.davesveggies.com,Daily  10am-7pm,May 1-October 31,Y,P/M,42.659118,-76.203042,Y,"Homer, NY 13077
(42.659118, -76.203042)"
Cortland,Homer Farmers' Market,"Homer Village Green, Main St.",South Main St and Central Park Pl,Homer,NY,13077,Bob Holdsworth,6072994920,,"Saturday  9am-1pm, Weds  4pm-7pm",May 9-October 31,Y,P/M,42.63595,-76.17869,Y,"Homer, NY 13077
(42.63595, -76.17869)"
Cortland,Virgil Farmers' Market,"Virgil School, 4 Corners, Cortland",Route 215 and Route 392,Virgil,NY,13045,Christine Applegate,6078356205,,Sat  9am-12pm,June 13-October 10,Y,M,42.51057,-76.19472,Y,"Virgil, NY 13045
(42.51057, -76.19472)"
Delaware,Catskill Cattle Farm Stand,96 Laurel Bank Ave,96 Laurel Bank Ave,Deposit,NY,13754,Lonny or Liz Schaefer,6077437217,http://www.catskillfresh.com,Sun-Sat 8am-8pm,May-October,Y,M,42.07063,-75.40936,Y,"Deposit, NY 13754
(42.07063, -75.40936)"
Delaware,Delhi Farmers' Market,"Courthouse Square, Main St.",Main St and Court St,Delhi,NY,13753,Jerry Pellegrino,6077463775,,Wednesday  9am-2pm,June 3-September 30,Y,M,42.27745,-74.91674,N,"Delhi, NY 13753
(42.27745, -74.91674)"
Delaware,Hobart Community Farmers' Market,"Stamford Town Hall Green, 101 Maple Ave.",101 Maple Ave,Hobart,NY,12167,Andrew Flach,6075381092,,Friday  4pm-7pm,June 5-September 25,Y,M,42.37016,-74.66867,N,"Hobart, NY 12167
(42.37016, -74.66867)"
Delaware,Pakatakan Farmers' Market,"Round Barn of Halcottville, 46696 State Hwy 30",46676 State Route 30,Halcottsville,NY,12438,Georgianna Fairlie,8452544290,http://roundbarnmarket.org,Saturday  9am-2pm,May 16-October 10,Y,P/M,42.20003,-74.596774,N,"Halcottsville, NY 12438
(42.20003, -74.596774)"
Delaware,Sidney 2 Farmers' Market,"Sidney Civic Center, 21 Liberty St.",21 Liberty St,Sidney,NY,13838,Jeanne Darling,6078656531,http://www.ccedelaware.org,"3 dates only - 7/28, 8/25, 9/22",July-September,Y,M,42.317061,-75.39051,N,"Sidney, NY 13838
(42.317061, -75.39051)"
Delaware,Sidney Farmers' Market,"Video Entertainment Plus parking lot, 89 Main St.",89 Main St,Sidney,NY,13838,Jeanne Darling,6078656531,http://www.ccedelaware.org,Thursday  2pm-6pm,July 2-September 24,Y,M,42.31426,-75.39045,N,"Sidney, NY 13838
(42.31426, -75.39045)"
Delaware,Walton Farmers' Market,"UHS Delaware Valley Hospital, 2 Titus Place",2 Titus Place,Walton,NY,13856,Jeanne Darling,6078656531,http://www.ccedelaware.org,"1st & 3rd Wed, 10am-2pm",July 1-October 21,Y,M,42.16464,-75.12792,N,"Walton, NY 13856
(42.16464, -75.12792)"
Dutchess,Arlington Farmers' Market,"Vassar College Alumni Lawn, 123 Raymond Ave. Poughkeepsie",123 Raymond Ave,Poughkeepsie,NY,12603,Bob Legacy,9144747533,http://www.arlingtonhasit.org,Thursday  3pm-7pm,June 4-October 29,Y,M,41.68187,-73.89636,N,"Poughkeepsie, NY 12603
(41.68187, -73.89636)"
Dutchess,Beacon Farmers' Market,"Beacon Ferry Dock, 8 Red Flynn Rd., (Indoors  Dec-Feb at Red Barn)",55 Red Flynn Dr,Beacon,NY,12508,Dana O'Malley,8452349325,http://www.thebeaconfarmersmarket.com,Sunday  10am-3pm,Year-round,Y,YR,41.50576,-73.9854,Y,"Beacon, NY 12508
(41.50576, -73.9854)"
Dutchess,Fishkill Farmers' Market,"Old Grand Union lot, 1004 Main St., Rt. 52",1004 Main St,Fishkill,NY,12524,Angela Arasim,8458974430,http://www.vofishkill.gov,Thursday  9am-3pm,May 28-October 29,Y,P/M,41.53212,-73.90574,N,"Fishkill, NY 12524
(41.53212, -73.90574)"
Dutchess,Hyde Park Farmers' Market,"across from Hyde Park Town Hall, 4390 Rt 9",4390 Route 9,Hyde Park,NY,12538,Dot Chenevert,8452299336,http://www.hydeparkfarmersmarket.org,Saturday  9am-2pm,June 6-October 31,Y,M,41.784484,-73.933188,N,"Hyde Park, NY 12538
(41.784484, -73.933188)"
Dutchess,Millerton Farmers' Market,Main St. & Railroad Plaza,12 Main Street,Millerton,NY,12546,Betsey McCall,5187894259,http://www.neccmillerton.org,Saturday  9am-1pm,May 23-October 31,Y,P/M,41.95333,-73.511632,Y,"Millerton, NY 12546
(41.95333, -73.511632)"
Dutchess,Pawling Farmers' Market,"Pawling Village Green, Charles Colman Blvd.","Village Green, Charles Colman Blvd.",Pawling,NY,12564,Terry Deegan,8458550633,http://www.pawlingfarmersmarket.org,Saturday  9am-1pm,June 13-September 19,Y,M,41.56315,-73.60143,N,"Pawling, NY 12564
(41.56315, -73.60143)"
Dutchess,Poughkeepsie Friday Mobile Market,"The Family Partnership Center, 29 N. Hamilton St.",29 North Hamilton Street,Poughkeepsie,NY,12601,Korey Findley,8452194174,,Friday  12pm-4pm,June 12-November 13,Y,M,41.70389,-73.92138,Y,"Poughkeepsie, NY 12601
(41.70389, -73.92138)"
Dutchess,Poughkeepsie Saturday Mobile Market,"Hudson River Housing's Underwear Factory, 517 Main St",517 Main Street,Poughkeepsie,NY,12601,Korey Findley,8452194174,,Saturday  11am-2pm,June 13-November 14,Y,M,41.70098,-73.91815,Y,"Poughkeepsie, NY 12601
(41.70098, -73.91815)"
Dutchess,Poughkeepsie Thursday Mobile Market,"Interfaith Towers Senior Housing, 66 Washington St.",66 Washington Street,Poughkeepsie,NY,12601,Korey Findley,8452194174,,Thursday  11am-2pm,June 11-November 12,Y,M,41.70773,-73.92935,Y,"Poughkeepsie, NY 12601
(41.70773, -73.92935)"
Dutchess,Poughkeepsie Tuesday Mobile Market,"New Hope Community Center, 104 Hudson St.",104 Hudson Street,Poughkeepsie,NY,12601,Korey Findley,8452194174,,Tuesdays  11am-2pm,June 9-November 10,Y,M,41.70938,-73.93856,Y,"Poughkeepsie, NY 12601
(41.70938, -73.93856)"
Dutchess,Rhinebeck Farmers' Market,"Municipal lot, 61 E. Market St.",61 East Market St,Rhinebeck,NY,12572,Cheryl Paff,9176921274,http://www.rhinebeckfarmersmarket.com,every Sunday  10am-2pm,May 11-November 23,Y,P/M,41.92738,-73.91021,N,"Rhinebeck, NY 12572
(41.92738, -73.91021)"
Dutchess,Share the Bounty Farmstand,"Hudson River Healthcare, 3360 Route 343, Amenia",3360 Route 343,Amenia,NY,12501,Edward Frederick,8458387038,,Tuesday  9am-2pm,June 2-November 3,Y,M,41.85035,-73.55065,Y,"Amenia, NY 12501
(41.85035, -73.55065)"
Erie,Alden Farmers' Market,"13119 Broadway (Route 20), btwn Tractor Supply & Save a Lot",13119 Broadway,Alden,NY,14004,Jenny Urbanski,7169376177,http://www.aldenny.org,Saturday  8:30am-1pm,May 16-October 10,Y,P/M,42.89784,-78.49904,N,"Alden, NY 14004
(42.89784, -78.49904)"
Erie,Blasdell Farmers' Market,4271 Lake Ave,4271 Lake Ave,Hamburg,NY,14219,Jamie Decker,7166497919,http://www.hamburg-chamber.org,Wednesday  9am-2pm,May 27-October 14,Y,M,42.79544,-78.81907,N,"Hamburg, NY 14219
(42.79544, -78.81907)"
Erie,Clarence Hollow Farmers' Market,"Town parking lot , 10717 Main St. (Rt. 5)",10717 Main St,Clarence,NY,14031,Cheryl Anthony,7167591075,http://www.clarencefarmersmarket.com,Saturday  8am-1pm,June 6-October 31,Y,M,42.9808,-78.58904,N,"Clarence, NY 14031
(42.9808, -78.58904)"
Erie,Clinton Bailey Farmers' Market,"1443-1517 Clinton St., Buffalo, corner of Clinton & Bailey Sts.",Bailey Ave and Clinton St,Buffalo,NY,14206,Sharon Baldi,7168222466,http://www.clintonbaileymarket.com,"Sat  6am-6pm, Winter: Sat 6am-12pm",Year-round,Y,YR,42.87205,-78.81998,Y,"Buffalo, NY 14206
(42.87205, -78.81998)"
Erie,Downtown Buffalo Country Market,"Buffalo Place, Main St., btwn Court & Church Streets",Main St and Church St,Buffalo,NY,14202,Erin Carmina,7168563150,http://www.buffaloplace.com,Tue/Thu  8am-2:30pm,May 14-October 22,Y,P/M,42.88316,-78.87526,Y,"Buffalo, NY 14202
(42.88316, -78.87526)"
Erie,East Aurora Farmers' Market,"Aurora Village (TOPS) Plaza, 123 Grey St.",123 Grey St,East Aurora,NY,14052,Jamie Dinero,7163482232,http://facebook.com/EastAuroraFarmersMarket,Sat/Wed  7am-1pm,May 2-November 25,Y,P/M,42.76593,-78.63413,N,"East Aurora, NY 14052
(42.76593, -78.63413)"
Erie,Elmwood-Bidwell Farmers' Market,"Elmwood Village, at Elmwood Ave & Bidwell Pkwy",Elmwood Ave and Bidwell Pkwy,Buffalo,NY,14222,Karen Vilonen,7166915388,http://www.elmwoodmarket.org,Saturday  8am-1pm,May 9-November 28,Y,P/M,42.92371,-78.87702,Y,"Buffalo, NY 14222
(42.92371, -78.87702)"
Erie,Farm 2 Preschool Kenmore Ave Farmers' Market,"500 Kenmore Ave., Buffalo",500 Kenmore Ave,Buffalo,NY,14223,Darla Ferrante,5856544745,,Tuesday  3:30pm-6pm,June 30-September 29,Y,M,42.95796,-78.83643,N,"Buffalo, NY 14223
(42.95796, -78.83643)"
Erie,Grider St. Farmers' Market,"351 Grider St., Buffalo",351 Grider St,Buffalo,NY,14215,Rachel Laster,7168981966,,Friday  10am-2pm,June 5-October 9,Y,M,42.924297,-78.828694,Y,"Buffalo, NY 14215
(42.924297, -78.828694)"
Erie,Hamburg Farmers' Market,"Village municipal parking lot, Main & Buffalo Sts., (entrance on Main & Union Sts)",30 Buffalo St,Hamburg,NY,14075,Jamie Decker,7166497919,http://www.hamburg-chamber.org,Saturday  7:30am-1pm,May 2-November 7,Y,P/M,42.71677,-78.82994,N,"Hamburg, NY 14075
(42.71677, -78.82994)"
Erie,Holland Farmers' Market,"Municipal lot, Route 16, Next to Fire Hall",25 North Main St,Holland,NY,14080,Marg Wnek,7165379590,http://www.townofhollandny.com/farmers-market/,Sunday  8:30am-2pm,May 3-November 22,Y,P/M,42.641822,-78.542516,N,"Holland, NY 14080
(42.641822, -78.542516)"
Erie,Kenmore Farmers' Market,"2919 Delaware Ave., at Delaware Rd.",2919 Delaware Ave,Buffalo,NY,14217,Katie DeCecco,7168602798,,Saturday  8am-12:30pm,June 20-October 24,Y,M,42.96362,-78.8698,N,"Buffalo, NY 14217
(42.96362, -78.8698)"
Erie,Lancaster Sunday Farmers' Market,4913 Transit Rd.,4913 Transit Rd.,Buffalo,NY,14221,Ann Jordan,7164812961,http://www.lancastervillagemarket.com,Sunday  9am-2pm,May 3-October 25,Y,P/M,42.98538,-78.69692,Y,"Buffalo, NY 14221
(42.98538, -78.69692)"
Erie,MAP ELIM Mobile Market,"70 Chalmers Ave., Buffalo",70 Chalmers Avenue,Buffalo,NY,14214,Danielle Rovillo,7168825338,http://www.mass-ave.org,Thursday  4pm-6pm,June 4-October 22,Y,M,42.93819,-78.8358,Y,"Buffalo, NY 14214
(42.93819, -78.8358)"
Erie,MAP Farm Stand,"389 Massachusetts Ave., Buffalo","City of Buffalo, Select Communities",Buffalo,NY,14213,Danielle Rovillo,7168825338,http://www.mass-ave.org,Tuesday  4pm-6pm,June 2-October 20,Y,M,42.91657,-78.89204,Y,"Buffalo, NY 14213
(42.91657, -78.89204)"
Erie,MAP FLARE Mobile Market,"307 Leroy Ave., Buffalo",307 Leroy Ave,Buffalo,NY,14214,Danielle Rovillo,7168825338,http://www.mass-ave.org,Wednesday  4pm-6pm,June 3-October 21,Y,M,42.9328,-78.83418,Y,"Buffalo, NY 14214
(42.9328, -78.83418)"
Erie,MAP Gerard Place Mobile Market,"2515 Bailey Ave., Buffalo",2515 Bailey Ave,Buffalo,NY,14215,Danielle Rovillo,7168825338,http://www.mass-ave.org,Wednesday  11am-1pm,June 3-October 21,Y,M,42.92323,-78.81325,Y,"Buffalo, NY 14215
(42.92323, -78.81325)"
Erie,MAP Harmac Mobile Market,"2201 Bailey Ave., Buffalo",2201 Bailey Ave,Buffalo,NY,14211,Danielle Rovillo,7168825338,http://www.mass-ave.org,Thursday  11am-1pm,June 4-October 22,Y,M,42.91408,-78.81292,Y,"Buffalo, NY 14211
(42.91408, -78.81292)"
Erie,MAP Salvation Army Mobile Market,"960 Main St., Buffalo",960 Main Street,Buffalo,NY,14202,Danielle Rovillo,7168825338,http://www.mass-ave.org,Friday  11am-1pm,June 5-October 23,Y,M,42.90008,-78.87024,Y,"Buffalo, NY 14202
(42.90008, -78.87024)"
Erie,South Buffalo Farmers' Market,"Cazenovia Park Casino, Buffalo, NY  14220","Cazenovia Casino, Cazenovia Park",Buffalo,NY,14220,Peggy Shea,7168515169,https://www.facebook.com/SouthBuffaloMarket,Sunday 10:00am - 2:00pm,June 1-September 28,N,M,42.847895,-78.805781,N,"Buffalo, NY 14220
(42.847895, -78.805781)"
Erie,Springville Farmers' Market,"Gentner Auction, 341 W. Main St. (Rt. 39)",341 West Main St,Springville,NY,14141,Donna Goldhawk,7165600198,,Wednesday  7am-3pm,May 6-November 25,Y,P/M,42.50906,-78.67989,N,"Springville, NY 14141
(42.50906, -78.67989)"
Erie,University Community Farmers' Market,"University at Buffalo - South Campus, 3435 Main Street at Kenmore",Main St and Kenmore Ave,Buffalo,NY,14214,Linwood Roberts,7168293524,,Saturday  8am-1pm,May 16-October 17,Y,P/M,42.95764,-78.81852,N,"Buffalo, NY 14214
(42.95764, -78.81852)"
Erie,Williamsville Mill Farmers' Market,"Island Park, 5565 Main St. Williamsville", 5565 Main St.,Williamsville,NY,14221,Ellie Grenauer,7169846572,http://www.williamsvillefarmersmarket.com,Saturday  8am-1pm,May 16-October 31,Y,P/M,42.962438,-78.745756,N,"Williamsville, NY 14221
(42.962438, -78.745756)"
Essex,Cheever Country Gardens Farmstand,4644 NYS Rt 9N,4644 Route 9N,Port Henry,NY,12974,Catherine or Timothy Sprague,5185467935,,Daily  10am-5pm,June 1-September 1,Y,M,44.06856,-73.45545,N,"Port Henry, NY 12974
(44.06856, -73.45545)"
Essex,Drinkwine Produce & Greenhouse,"Route 9N and Street Road, Ticonderoga","Street Road, 9N",Ticonderoga,NY,12883,Henry Drinkwine,5185856346,,"Daily  11am-5pm  , > July 2: Daily 10am-6pm",May 8-October 20,Y,P/M,43.86062,-73.44656,N,"Ticonderoga, NY 12883
(43.86062, -73.44656)"
Essex,Elizabethtown Farmers' Market,Behind Adirondack Center Museum,7590 Court St,Elizabethtown,NY,12932,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Friday  9am-1pm,May 29-October 9,Y,P/M,44.21505,-73.59094,N,"Elizabethtown, NY 12932
(44.21505, -73.59094)"
Essex,Keene Farmers' Market,"Rt. 73, Marcy Airfield, 1 mi S of Rt. 9N jct.",2253 State Route 73,Keene Valley,NY,12943,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Sunday  9:30am-2pm,June 14-October 11,Y,M,44.22067,-73.78561,N,"Keene Valley, NY 12943
(44.22067, -73.78561)"
Essex,Lake Placid Farmers' Market,"Lake Placid Center for the Arts, 17 Algonquin Dr., upper parking lot",17 Algonquin Dr,Lake Placid,NY,12946,Ian Ater,5188345012,http://www.ausablevalleygrange.com,Wednesday  9am-1pm,June 3-October 14,Y,M,44.29367,-73.99766,N,"Lake Placid, NY 12946
(44.29367, -73.99766)"
Essex,Schroon Lake Farmers' Market,"Town Hall parking lot, 15 Leland Ave",15 Leland Ave,Schroon Lake,NY,12870,Ian Ater,5188345012,http://www.ausablevalleygrange.com,Monday  9am-1pm,June 29-September 7,Y,M,43.83666,-73.76049,N,"Schroon Lake, NY 12870
(43.83666, -73.76049)"
Essex,Ticonderoga Farmers' Market,1114 Wicker Street,1114 Wicker Street,Ticonderoga,NY,12883,Mathew Courtright,5185856619,http://www.ticonderogany.com,"Saturday  10am-1pm, Downtown on July 25",June 4-October 10,Y,M,43.85568,-73.43758,N,"Ticonderoga, NY 12883
(43.85568, -73.43758)"
Essex,Willsboro Farmers' Market,"Route 22, South of Champlain National Bank",3900 NY Rt 22,Willsboro,NY,12996,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Thursday  9am-1pm,June 18-September 3,Y,M,44.36971,-73.395629,N,"Willsboro, NY 12996
(44.36971, -73.395629)"
Franklin,Chateaugay Lake Farmers' Market,"State Route 374, lawn of the Hollywood Inn",4939 State Route 374,Merrill,NY,12955,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Saturday  10am-2pm,June 20-September 5,Y,M,44.78327,-73.98388,N,"Merrill, NY 12955
(44.78327, -73.98388)"
Franklin,JCEO  Route 11 Garden Stand,"3400 State Rte 11, Malone",3400 State Route 11,Malone,NY,12953,Dick LaVigne,5183194028,http://jceo.org,"Mon-Fri  10am-6pm, Saturday 10am-4pm",July 6-September 20,Y,M,44.8476,-74.31148,N,"Malone, NY 12953
(44.8476, -74.31148)"
Franklin,JCEO Route 51 Garden Stand,"County Rt 51 (Creighton Rd.), Malone",394 County Highway 51,Malone,NY,12953,Dick LaVigne,5183194028,http://www.jceo.org,"Mon-Fri  10am-6pm, Saturday 10am-4pm",July 6-September 20,Y,M,44.857209,-74.338568,N,"Malone, NY 12953
(44.857209, -74.338568)"
Franklin,Malone Farmers' Market,"Malone Airport, Rt. 11, opposite Wal-Mart",Airport Road and US 11,Malone,NY,12953,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Wed  12pm-4:30pm,June 10-October 14,Y,M,44.84733,-74.32773,Y,"Malone, NY 12953
(44.84733, -74.32773)"
Franklin,Saranac Lake Farmers' Market,"Fusion Market, across from Boat Launch",111 River St,Saranac Lake,NY,12983,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Tuesday  10am-2pm,May 12-September 29,Y,P/M,44.32413,-74.12598,N,"Saranac Lake, NY 12983
(44.32413, -74.12598)"
Franklin,Saranac Lake Village Farmers' Market,"Riverside Park, Main & River Sts.",River St and Main St,Saranac Lake,NY,12983,Ian Ater,5188345012,http://www.ausablevalleygrange.com,Saturday  9am-2pm,June 6-October 17,Y,M,44.32503,-74.13178,N,"Saranac Lake, NY 12983
(44.32503, -74.13178)"
Franklin,Tupper Lake Farmers' Market,Wild Center Museum,1 Museum Drive,Tupper Lake,NY,12986,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Thursday  11am-3pm,June 4-September 17,Y,M,44.21956,-74.43693,Y,"Tupper Lake, NY 12986
(44.21956, -74.43693)"
Fulton,Gloversville Farmers' Market,"Elm Street Pavilion, btwn Church & Spring Sts.",9 Elm Street,Gloversville,NY,,Michael Tillson,5188829306,http://www.fultonmontgomeryfarmersmarket.org,Sat  8:30am-12:30pm,March 7-October 17,Y,P/M,43.052604,-74.345796,Y,"Gloversville, NY
(43.052604, -74.345796)"
Fulton,Johnstown Farmers' Market,"City Park, West Main St.",Main and William,Johnstown,NY,12095,Michael Tillson,5188829306,http://www.fultonmontgomeryfarmersmarket.org,Tuesday  3pm-6pm,May 19-October 13,Y,P/M,43.00636,-74.37421,Y,"Johnstown, NY 12095
(43.00636, -74.37421)"
